watch_id,user_id,content_id,device,watch_date,minutes_watched,completed,rating
2595,160,370,Smart TV,2025-08-08,126,Yes,4
2596,4339,787,Mobile,2025-12-16,65,No,5
2597,174,252,Mobile,2026-03-01,72,No,4
2598,4752,511,Smart TV,2025-09-16,140,Yes,4
2599,2495,701,Tablet,2026-04-02,165,Yes,4
2600,3236,438,Tablet,2026-07-06,122,Yes,5
2601,4801,592,Mobile,2026-06-11,88,No,3
2602,1471,232,Smart TV,2025-08-25,97,Yes,3
2603,3042,11,Tablet,2026-04-30,72,No,3
2604,2809,279,Tablet,2025-12-05,86,No,4
2605,4709,818,Smart TV,2026-06-04,119,Yes,4
2606,1889,133,Laptop,2025-11-13,106,Yes,4
2607,1795,191,Smart TV,2026-04-08,72,No,5
2608,436,599,Smart TV,2026-06-04,40,No,5
2609,1911,648,Laptop,2026-07-11,127,Yes,3
2610,104,451,Laptop,2026-03-07,166,Yes,4
2611,3164,723,Laptop,2025-09-13,151,Yes,4
2612,1823,162,Laptop,2026-03-05,87,No,5
2613,4936,372,Laptop,2026-07-01,80,No,4
2614,1811,622,Smart TV,2026-05-01,109,Yes,4
2615,3065,818,Mobile,2026-03-21,121,Yes,4
2616,4293,786,Tablet,2025-12-19,98,Yes,4
2617,4656,573,Mobile,2026-07-21,95,Yes,3
2618,1384,361,Smart TV,2025-09-17,111,Yes,4
2619,2107,296,Smart TV,2026-05-21,94,Yes,4
2620,3015,60,Smart TV,2025-10-13,139,Yes,4
2621,3832,386,Smart TV,2025-11-09,99,Yes,5
2622,1393,518,Laptop,2026-04-25,125,Yes,5
2623,1015,310,Tablet,2026-03-20,111,Yes,2
2624,3387,774,Smart TV,2025-12-04,138,Yes,5
2625,3529,632,Smart TV,2025-10-08,145,Yes,2
2626,2997,359,Smart TV,2025-11-20,67,No,5
2627,1749,787,Laptop,2025-10-05,113,Yes,5
2628,720,819,Tablet,2025-09-09,123,Yes,4
2629,2241,364,Tablet,2026-05-18,123,Yes,5
2630,1228,882,Laptop,2026-04-03,100,Yes,4
2631,1903,416,Smart TV,2025-09-09,90,Yes,5
2632,3702,560,Smart TV,2025-11-10,119,Yes,3
2633,4813,413,Tablet,2025-09-13,113,Yes,5
2634,3491,119,Mobile,2026-03-22,91,Yes,5
2635,3349,655,Mobile,2026-02-21,143,Yes,4
2636,4455,678,Mobile,2025-08-10,131,Yes,3
2637,1371,494,Mobile,2025-11-19,139,Yes,5
2638,3815,95,Mobile,2025-08-06,103,Yes,4
2639,4739,411,Mobile,2026-01-11,109,Yes,4
2640,4722,84,Tablet,2026-02-19,92,Yes,4
2641,1672,871,Mobile,2026-04-28,146,Yes,4
2642,1803,77,Laptop,2026-06-11,105,Yes,5
2643,2173,847,Tablet,2026-06-20,68,No,5
2644,3678,398,Mobile,2026-06-26,118,Yes,4
2645,269,398,Mobile,2026-03-18,63,No,3
2646,520,684,Smart TV,2026-05-25,69,No,4
2647,4782,139,Tablet,2026-04-08,77,No,4
2648,4137,597,Mobile,2025-09-10,81,No,4
2649,730,51,Tablet,2026-07-03,110,Yes,4
2650,110,816,Mobile,2026-01-24,103,Yes,5
2651,4521,578,Laptop,2026-02-22,66,No,2
2652,2724,135,Laptop,2025-10-05,140,Yes,5
2653,2854,146,Mobile,2025-12-14,147,Yes,4
2654,3630,869,Laptop,2026-04-23,130,Yes,4
2655,368,878,Tablet,2026-05-02,71,No,4
2656,3075,15,Tablet,2026-03-09,127,Yes,5
2657,1124,787,Laptop,2026-02-18,63,No,4
2658,3384,128,Laptop,2026-05-14,127,Yes,4
2659,516,510,Smart TV,2026-06-20,88,No,2
2660,2799,1,Laptop,2025-09-17,121,Yes,4
2661,1231,750,Laptop,2026-03-14,61,No,2
2662,137,850,Laptop,2026-07-13,112,Yes,5
2663,698,593,Laptop,2025-12-19,149,Yes,1
2664,616,827,Smart TV,2025-08-09,91,Yes,4
2665,4457,312,Smart TV,2026-05-19,146,Yes,4
2666,4636,669,Mobile,2025-12-31,57,No,3
2667,3795,696,Laptop,2026-07-10,101,Yes,4
2668,1747,546,Smart TV,2025-09-14,60,No,3
2669,1522,208,Mobile,2026-01-22,96,Yes,3
2670,378,375,Smart TV,2025-12-18,97,Yes,1
2671,3111,546,Tablet,2025-12-11,96,Yes,4
2672,456,74,Tablet,2026-02-28,121,Yes,5
2673,1052,36,Laptop,2026-01-10,90,Yes,3
2674,998,84,Laptop,2026-07-11,74,No,1
2675,2222,610,Mobile,2025-08-30,89,No,4
2676,3694,863,Mobile,2026-02-02,45,No,5
2677,2471,729,Tablet,2025-10-06,91,Yes,3
2678,440,587,Tablet,2025-11-11,53,No,4
2679,2364,216,Mobile,2025-09-23,86,No,3
2680,3597,212,Laptop,2025-08-02,104,Yes,2
2681,3796,741,Laptop,2025-12-17,151,Yes,4
2682,103,461,Smart TV,2026-07-08,103,Yes,4
2683,4414,849,Tablet,2026-06-28,78,No,5
2684,1766,12,Laptop,2025-10-21,99,Yes,4
2685,3285,280,Smart TV,2025-10-30,143,Yes,5
2686,2271,534,Tablet,2026-02-26,116,Yes,4
2687,3832,725,Laptop,2025-08-24,94,Yes,5
2688,3366,371,Laptop,2026-03-02,79,No,2
2689,3360,404,Tablet,2025-08-10,100,Yes,3
2690,1718,436,Smart TV,2025-12-20,122,Yes,4
2691,4550,669,Smart TV,2026-02-05,64,No,3
2692,4015,887,Mobile,2025-08-13,128,Yes,5
2693,2522,204,Laptop,2026-06-22,109,Yes,5
2694,4298,394,Tablet,2025-08-05,131,Yes,2
2695,734,493,Mobile,2025-11-07,91,Yes,4
2696,300,821,Smart TV,2026-02-10,170,Yes,4
2697,3170,274,Tablet,2025-11-25,106,Yes,4
2698,1286,122,Laptop,2026-06-23,58,No,4
2699,1499,601,Laptop,2026-04-07,122,Yes,3
2700,515,537,Tablet,2026-05-10,168,Yes,4
2701,4843,714,Tablet,2025-08-29,92,Yes,5
2702,4037,784,Tablet,2025-10-19,131,Yes,4
2703,4779,763,Laptop,2025-12-12,185,Yes,4
2704,296,794,Smart TV,2026-01-22,105,Yes,5
2705,4295,233,Laptop,2025-09-17,141,Yes,5
2706,3949,545,Smart TV,2025-11-13,105,Yes,5
2707,3335,759,Laptop,2026-05-20,87,No,3
2708,11,831,Mobile,2026-04-07,85,No,2
2709,4367,443,Smart TV,2026-02-25,102,Yes,3
2710,3229,254,Smart TV,2025-08-12,141,Yes,5
2711,440,72,Mobile,2026-05-12,93,Yes,4
2712,4886,307,Tablet,2026-06-11,140,Yes,3
2713,178,258,Laptop,2026-01-22,94,Yes,5
2714,2797,353,Tablet,2026-07-26,57,No,4
2715,3545,88,Smart TV,2025-10-29,117,Yes,4
2716,1044,260,Laptop,2025-11-22,42,No,4
2717,4101,711,Tablet,2026-03-25,97,Yes,4
2718,976,274,Tablet,2025-11-20,102,Yes,4
2719,4350,201,Smart TV,2026-05-09,120,Yes,4
2720,2333,899,Smart TV,2025-12-27,112,Yes,4
2721,4146,805,Laptop,2026-02-20,124,Yes,4
2722,4118,274,Laptop,2025-10-20,122,Yes,5
2723,3046,731,Smart TV,2025-10-21,63,No,2
2724,310,613,Tablet,2026-06-30,139,Yes,5
2725,3274,4,Mobile,2026-06-05,124,Yes,4
2726,493,214,Mobile,2026-02-28,110,Yes,5
2727,2674,132,Mobile,2026-07-21,130,Yes,5
2728,4237,57,Mobile,2025-10-24,111,Yes,5
2729,2359,529,Tablet,2026-01-16,70,No,3
2730,2700,850,Laptop,2025-10-24,122,Yes,3
2731,1132,873,Laptop,2025-09-24,165,Yes,4
2732,4325,347,Smart TV,2026-05-31,143,Yes,5
2733,2690,514,Tablet,2026-06-30,149,Yes,5
2734,2308,866,Mobile,2025-09-22,113,Yes,4
2735,2724,872,Laptop,2026-04-21,149,Yes,2
2736,2725,520,Smart TV,2025-10-10,74,No,4
2737,4040,895,Laptop,2025-12-10,78,No,4
2738,4808,482,Mobile,2026-02-16,143,Yes,5
2739,4485,755,Tablet,2026-05-23,116,Yes,5
2740,3456,338,Smart TV,2026-03-25,102,Yes,4
2741,171,802,Smart TV,2026-04-11,118,Yes,4
2742,3014,207,Mobile,2026-05-26,94,Yes,5
2743,2756,362,Laptop,2026-07-24,85,No,5
2744,1759,674,Tablet,2026-01-24,121,Yes,5
2745,4756,428,Laptop,2026-04-05,71,No,1
2746,1300,593,Smart TV,2026-05-20,104,Yes,4
2747,1988,431,Laptop,2026-01-20,89,No,5
2748,4893,379,Smart TV,2026-07-25,86,No,4
2749,1945,444,Tablet,2026-06-21,144,Yes,5
2750,3667,65,Laptop,2025-10-06,80,No,4
2751,3542,280,Mobile,2025-12-20,120,Yes,5
2752,3316,285,Tablet,2026-04-09,116,Yes,5
2753,1364,445,Smart TV,2026-06-27,123,Yes,5
2754,3635,581,Laptop,2026-06-03,81,No,4
2755,4996,583,Smart TV,2026-01-02,83,No,4
2756,2287,642,Mobile,2026-07-19,100,Yes,3
2757,4255,125,Smart TV,2026-01-02,88,No,4
2758,1118,503,Smart TV,2025-07-30,69,No,5
2759,3169,424,Laptop,2025-08-11,106,Yes,3
2760,2175,395,Tablet,2025-08-28,122,Yes,2
2761,4116,3,Laptop,2025-10-17,97,Yes,5
2762,3477,617,Smart TV,2026-06-05,93,Yes,4
2763,3559,258,Smart TV,2025-08-15,127,Yes,3
2764,3735,141,Smart TV,2026-03-22,119,Yes,4
2765,178,643,Smart TV,2025-12-27,90,Yes,5
2766,1537,727,Tablet,2026-04-23,155,Yes,3
2767,391,210,Mobile,2025-11-30,109,Yes,5
2768,4023,155,Mobile,2025-12-23,146,Yes,5
2769,4755,613,Laptop,2025-09-19,122,Yes,5
2770,927,516,Mobile,2025-11-12,130,Yes,2
2771,1012,79,Smart TV,2026-03-19,105,Yes,5
2772,3768,458,Smart TV,2026-02-16,95,Yes,5
2773,1472,360,Mobile,2026-06-02,106,Yes,5
2774,182,257,Laptop,2026-01-24,79,No,4
2775,3320,148,Laptop,2025-08-15,75,No,5
2776,4505,593,Laptop,2025-11-08,79,No,5
2777,3139,614,Smart TV,2025-11-10,79,No,2
2778,137,289,Mobile,2025-10-14,105,Yes,5
2779,887,278,Tablet,2026-05-15,133,Yes,3
2780,905,36,Mobile,2026-02-26,119,Yes,4
2781,808,195,Tablet,2026-01-30,156,Yes,5
2782,3949,199,Mobile,2025-08-30,97,Yes,1
2783,1912,34,Mobile,2026-04-22,60,No,5
2784,1390,643,Mobile,2025-11-12,64,No,3
2785,3641,619,Tablet,2026-07-26,122,Yes,4
2786,469,846,Tablet,2026-01-29,102,Yes,5
2787,3079,29,Laptop,2026-04-17,115,Yes,4
2788,1223,862,Tablet,2026-02-14,102,Yes,4
2789,102,664,Tablet,2026-04-07,75,No,4
2790,3365,851,Mobile,2025-11-14,88,No,5
2791,4968,4,Laptop,2026-01-17,96,Yes,1
2792,1114,683,Mobile,2025-12-29,98,Yes,5
2793,4062,688,Smart TV,2025-08-28,124,Yes,5
2794,4915,29,Tablet,2025-09-18,66,No,4
2795,4857,363,Smart TV,2025-10-30,134,Yes,5
2796,2313,50,Laptop,2026-01-12,68,No,4
2797,3874,124,Mobile,2025-12-01,96,Yes,4
2798,4975,629,Laptop,2026-04-10,49,No,4
2799,1454,37,Smart TV,2025-10-01,126,Yes,5
2800,4022,583,Smart TV,2025-10-05,142,Yes,4
2801,3919,657,Smart TV,2026-02-24,139,Yes,5
2802,2716,176,Smart TV,2026-01-10,163,Yes,4
2803,1527,876,Laptop,2026-06-18,116,Yes,3
2804,4744,661,Tablet,2025-11-28,64,No,3
2805,3600,660,Laptop,2026-07-01,132,Yes,5
2806,647,76,Laptop,2026-07-17,90,Yes,5
2807,2707,878,Tablet,2025-10-25,108,Yes,2
2808,3057,428,Laptop,2026-06-10,114,Yes,4
2809,40,410,Smart TV,2026-04-08,128,Yes,5
2810,129,499,Laptop,2025-08-05,74,No,5
2811,4298,899,Mobile,2025-12-14,82,No,3
2812,2513,333,Mobile,2025-11-24,97,Yes,3
2813,3376,900,Tablet,2025-08-29,178,Yes,5
2814,1458,350,Tablet,2026-05-07,103,Yes,1
2815,683,303,Laptop,2025-09-16,146,Yes,1
2816,2124,739,Tablet,2026-01-14,101,Yes,5
2817,4736,195,Smart TV,2025-09-06,147,Yes,2
2818,875,69,Mobile,2025-10-10,92,Yes,3
2819,2751,224,Tablet,2025-08-19,92,Yes,5
2820,552,714,Mobile,2025-10-04,71,No,5
2821,488,823,Smart TV,2025-09-27,128,Yes,3
2822,1311,298,Laptop,2025-10-10,156,Yes,5
2823,4729,292,Tablet,2026-02-17,84,No,5
2824,2474,635,Laptop,2026-03-20,56,No,3
2825,2436,151,Smart TV,2025-08-25,133,Yes,4
2826,834,280,Laptop,2026-06-11,119,Yes,5
2827,505,223,Laptop,2026-02-25,166,Yes,2
2828,4450,13,Smart TV,2026-06-23,83,No,3
2829,1989,143,Smart TV,2025-07-28,104,Yes,5
2830,3153,138,Tablet,2025-09-23,77,No,4
2831,4417,138,Mobile,2026-03-26,50,No,2
2832,1792,380,Mobile,2025-08-30,66,No,1
2833,3785,188,Laptop,2026-01-17,141,Yes,3
2834,1699,865,Smart TV,2026-05-21,128,Yes,4
2835,1387,664,Smart TV,2026-02-15,128,Yes,5
2836,2247,238,Tablet,2026-01-29,104,Yes,5
2837,661,608,Mobile,2026-03-05,148,Yes,2
2838,3845,384,Laptop,2026-06-06,142,Yes,4
2839,2839,427,Smart TV,2025-09-02,129,Yes,3
2840,2108,285,Smart TV,2025-12-21,81,No,2
2841,284,360,Mobile,2025-10-13,90,Yes,3
2842,816,510,Laptop,2025-11-28,54,No,5
2843,2746,504,Tablet,2026-04-05,114,Yes,4
2844,3819,204,Smart TV,2025-08-11,61,No,5
2845,4312,882,Tablet,2025-09-26,89,No,5
2846,1321,596,Smart TV,2026-05-24,63,No,3
2847,1955,548,Smart TV,2025-12-30,98,Yes,5
2848,216,546,Mobile,2025-08-06,93,Yes,5
2849,365,157,Mobile,2026-06-14,97,Yes,5
2850,3463,564,Tablet,2025-09-14,74,No,3
2851,3918,132,Laptop,2026-04-05,74,No,4
2852,1063,370,Mobile,2026-02-25,126,Yes,4
2853,1000,342,Laptop,2026-02-06,62,No,3
2854,1901,882,Smart TV,2025-09-08,89,No,5
2855,4915,870,Tablet,2025-07-30,109,Yes,5
2856,3807,219,Smart TV,2026-06-30,74,No,4
2857,319,602,Laptop,2026-03-10,70,No,4
2858,3738,552,Tablet,2025-09-13,80,No,4
2859,877,825,Laptop,2025-12-20,108,Yes,4
2860,3206,286,Smart TV,2026-02-28,88,No,4
2861,3364,868,Tablet,2026-06-10,121,Yes,2
2862,1616,286,Mobile,2026-06-27,94,Yes,5
2863,2619,778,Tablet,2025-12-12,87,No,5
2864,4408,748,Mobile,2025-11-16,123,Yes,5
2865,178,70,Smart TV,2026-03-17,145,Yes,5
2866,2290,24,Tablet,2026-03-26,127,Yes,5
2867,1033,510,Laptop,2025-09-17,68,No,5
2868,3820,161,Tablet,2026-03-28,67,No,4
2869,1103,676,Tablet,2026-05-25,95,Yes,4
2870,468,234,Tablet,2025-12-13,165,Yes,3
2871,4700,23,Mobile,2026-01-21,119,Yes,3
2872,2363,86,Laptop,2026-07-25,94,Yes,5
2873,4872,487,Mobile,2026-04-22,43,No,4
2874,3124,833,Smart TV,2026-02-19,120,Yes,4
2875,2758,69,Mobile,2025-09-23,134,Yes,3
2876,4777,34,Smart TV,2026-05-01,66,No,4
2877,3586,375,Laptop,2026-06-18,66,No,4
2878,2562,146,Mobile,2025-08-16,71,No,5
2879,2595,131,Mobile,2025-09-15,115,Yes,5
2880,1499,356,Smart TV,2026-03-14,81,No,5
2881,1405,826,Laptop,2026-03-02,79,No,4
2882,3696,808,Smart TV,2025-12-02,42,No,5
2883,2241,602,Mobile,2026-07-27,97,Yes,3
2884,4187,560,Smart TV,2025-11-05,94,Yes,4
2885,1867,887,Tablet,2025-08-03,30,No,4
2886,1288,363,Tablet,2025-09-12,75,No,1
2887,1824,762,Tablet,2026-05-02,74,No,5
2888,854,128,Mobile,2026-02-06,112,Yes,5
2889,4789,650,Laptop,2026-02-20,102,Yes,5
2890,4091,744,Laptop,2025-09-23,144,Yes,4
2891,4154,743,Mobile,2025-10-27,138,Yes,5
2892,873,149,Mobile,2026-02-24,42,No,3
2893,839,836,Mobile,2026-02-25,154,Yes,4
2894,814,387,Mobile,2026-02-02,89,No,5
2895,4358,794,Laptop,2025-08-28,95,Yes,5
2896,3441,280,Smart TV,2026-01-10,163,Yes,5
2897,3743,137,Smart TV,2026-03-01,43,No,5
2898,98,502,Smart TV,2026-04-28,119,Yes,3
2899,4664,852,Smart TV,2025-10-19,79,No,4
2900,36,465,Mobile,2025-11-05,90,Yes,4
2901,3681,134,Smart TV,2025-10-09,133,Yes,3
2902,3719,850,Smart TV,2026-03-05,101,Yes,3
2903,4594,161,Laptop,2025-09-26,73,No,3
2904,310,78,Tablet,2025-08-22,143,Yes,4
2905,113,885,Laptop,2025-09-10,97,Yes,3
2906,1811,526,Tablet,2026-04-07,100,Yes,3
2907,41,100,Laptop,2025-10-30,101,Yes,4
2908,3223,514,Laptop,2026-07-12,87,No,4
2909,1852,332,Laptop,2026-03-26,123,Yes,4
2910,4955,294,Tablet,2026-05-16,135,Yes,5
2911,4586,754,Laptop,2026-01-03,74,No,4
2912,3578,440,Mobile,2026-04-19,92,Yes,4
2913,1775,75,Laptop,2026-06-10,95,Yes,5
2914,4273,265,Tablet,2025-08-19,125,Yes,5
2915,3187,522,Laptop,2026-02-06,98,Yes,4
2916,412,743,Tablet,2026-01-01,121,Yes,3
2917,593,5,Laptop,2025-10-04,106,Yes,5
2918,2499,398,Mobile,2025-09-20,151,Yes,3
2919,4405,621,Smart TV,2026-02-22,86,No,5
2920,3324,129,Tablet,2025-11-16,110,Yes,5
2921,3615,821,Tablet,2026-07-11,117,Yes,4
2922,2028,53,Mobile,2026-07-02,99,Yes,5
2923,4587,746,Smart TV,2026-01-03,81,No,3
2924,4013,757,Laptop,2025-11-27,83,No,5
2925,4092,175,Laptop,2025-11-22,137,Yes,5
2926,1419,265,Mobile,2025-11-19,141,Yes,4
2927,4294,577,Mobile,2026-01-27,132,Yes,5
2928,2372,265,Tablet,2026-07-19,89,No,5
2929,3807,304,Tablet,2025-08-11,116,Yes,3
2930,2541,411,Tablet,2026-01-28,104,Yes,5
2931,3229,129,Laptop,2026-06-29,127,Yes,3
2932,2980,639,Smart TV,2025-10-24,75,No,2
2933,1162,79,Mobile,2026-03-27,92,Yes,5
2934,4311,283,Mobile,2026-05-28,158,Yes,5
2935,307,888,Laptop,2025-08-01,102,Yes,3
2936,1959,81,Mobile,2026-03-07,114,Yes,5
2937,4285,137,Laptop,2025-11-08,97,Yes,4
2938,2073,536,Laptop,2026-01-22,105,Yes,4
2939,730,407,Tablet,2026-05-16,52,No,4
2940,4401,70,Smart TV,2026-05-21,125,Yes,4
2941,4778,753,Smart TV,2026-01-18,159,Yes,4
2942,4849,701,Smart TV,2025-09-27,100,Yes,5
2943,3557,859,Mobile,2025-12-21,122,Yes,4
2944,2563,193,Smart TV,2025-12-22,130,Yes,5
2945,340,749,Smart TV,2025-09-14,91,Yes,2
2946,3201,223,Smart TV,2026-02-04,106,Yes,2
2947,2647,94,Mobile,2025-09-06,86,No,4
2948,2326,164,Smart TV,2025-10-29,25,No,5
2949,119,253,Mobile,2025-08-07,106,Yes,3
2950,33,208,Mobile,2025-11-24,77,No,3
2951,1979,501,Smart TV,2026-01-11,165,Yes,5
2952,2925,346,Laptop,2026-02-28,125,Yes,3
2953,867,253,Smart TV,2026-07-17,94,Yes,4
2954,805,851,Smart TV,2026-06-18,115,Yes,4
2955,2708,832,Tablet,2026-04-04,66,No,5
2956,356,115,Smart TV,2026-02-05,119,Yes,4
2957,718,87,Tablet,2025-08-31,103,Yes,4
2958,2665,735,Laptop,2025-07-28,80,No,5
2959,4616,259,Smart TV,2026-06-17,132,Yes,5
2960,3617,245,Smart TV,2025-11-27,62,No,3
2961,2619,617,Smart TV,2026-04-11,68,No,5
2962,3466,144,Tablet,2026-05-09,72,No,5
2963,988,674,Tablet,2026-07-17,99,Yes,4
2964,2352,808,Laptop,2026-03-28,88,No,3
2965,4056,775,Laptop,2026-03-10,134,Yes,4
2966,4640,419,Tablet,2026-06-12,128,Yes,5
2967,3668,584,Laptop,2026-01-04,92,Yes,5
2968,1048,272,Laptop,2026-06-02,120,Yes,5
2969,1883,47,Mobile,2026-01-22,89,No,4
2970,379,499,Smart TV,2025-08-05,90,Yes,5
2971,1218,688,Smart TV,2026-04-11,46,No,4
2972,2504,571,Mobile,2025-08-09,133,Yes,5
2973,446,218,Tablet,2025-08-03,100,Yes,3
2974,2546,402,Laptop,2025-12-08,124,Yes,4
2975,2534,518,Laptop,2026-05-08,103,Yes,5
2976,1354,387,Smart TV,2026-05-05,87,No,4
2977,2492,840,Tablet,2026-02-17,166,Yes,4
2978,2076,441,Tablet,2025-11-12,68,No,5
2979,713,891,Smart TV,2026-01-21,120,Yes,5
2980,3858,257,Mobile,2025-09-01,139,Yes,4
2981,3500,89,Laptop,2026-06-10,141,Yes,4
2982,832,125,Smart TV,2026-01-08,135,Yes,3
2983,1667,617,Mobile,2026-06-05,99,Yes,5
2984,785,7,Smart TV,2026-01-04,90,Yes,4
2985,3236,299,Smart TV,2025-08-07,51,No,5
2986,3965,116,Laptop,2026-01-22,65,No,5
2987,3268,6,Mobile,2026-05-13,82,No,4
2988,2409,264,Tablet,2025-08-26,86,No,5
2989,945,642,Tablet,2025-09-18,106,Yes,4
2990,437,673,Smart TV,2025-08-06,133,Yes,5
2991,3117,882,Smart TV,2026-07-22,115,Yes,3
2992,3694,152,Smart TV,2026-07-20,150,Yes,4
2993,4335,396,Mobile,2025-08-13,136,Yes,3
2994,3837,613,Smart TV,2025-10-16,129,Yes,5
2995,3625,175,Mobile,2025-09-17,65,No,3
2996,190,13,Smart TV,2026-03-09,86,No,3
2997,2641,266,Smart TV,2025-10-11,90,Yes,1
2998,3574,51,Smart TV,2025-10-05,85,No,4
2999,4178,736,Mobile,2025-12-27,116,Yes,4
3000,1127,121,Smart TV,2026-01-08,131,Yes,3
3001,3500,547,Mobile,2025-11-15,46,No,3
3002,542,852,Tablet,2026-06-14,92,Yes,4
3003,3604,570,Smart TV,2025-08-13,101,Yes,4
3004,3669,305,Smart TV,2026-07-06,122,Yes,5
3005,2248,512,Tablet,2025-11-04,96,Yes,2
3006,238,582,Mobile,2025-08-07,83,No,4
3007,329,682,Mobile,2025-11-08,94,Yes,5
3008,3608,331,Smart TV,2026-05-27,79,No,5
3009,4294,370,Smart TV,2026-03-23,162,Yes,4
3010,2781,643,Smart TV,2026-06-30,75,No,4
3011,3471,820,Tablet,2026-05-02,132,Yes,4
3012,2615,356,Smart TV,2025-11-17,136,Yes,4
3013,1275,888,Smart TV,2026-06-22,102,Yes,3
3014,1593,61,Laptop,2026-04-18,57,No,4
3015,2813,426,Tablet,2025-12-11,120,Yes,5
3016,3764,273,Laptop,2026-05-23,105,Yes,3
3017,1207,479,Laptop,2025-09-26,79,No,3
3018,664,641,Tablet,2025-08-21,64,No,5
3019,3342,658,Laptop,2025-12-28,123,Yes,5
3020,3613,668,Laptop,2026-02-26,96,Yes,3
3021,977,667,Smart TV,2025-08-21,109,Yes,4
3022,3814,758,Mobile,2025-08-13,123,Yes,2
3023,1955,697,Smart TV,2025-12-03,101,Yes,5
3024,109,762,Mobile,2026-04-22,163,Yes,4
3025,4974,151,Tablet,2026-05-12,72,No,5
3026,2182,596,Mobile,2026-02-26,102,Yes,2
3027,362,780,Smart TV,2025-11-02,139,Yes,2
3028,1859,177,Tablet,2026-02-11,93,Yes,4
3029,3786,633,Laptop,2026-01-31,99,Yes,2
3030,1118,658,Smart TV,2026-04-21,110,Yes,5
3031,2900,722,Laptop,2026-06-29,35,No,5
3032,4988,30,Laptop,2025-09-27,96,Yes,5
3033,1712,17,Laptop,2025-11-13,146,Yes,5
3034,4387,791,Smart TV,2025-10-06,90,Yes,5
3035,1093,648,Tablet,2026-03-07,86,No,1
3036,3218,335,Smart TV,2026-04-09,118,Yes,4
3037,2547,540,Smart TV,2026-02-16,103,Yes,3
3038,1919,247,Smart TV,2025-09-25,113,Yes,4
3039,3664,372,Tablet,2026-07-01,65,No,4
3040,1268,175,Laptop,2026-03-24,129,Yes,4
3041,2660,873,Smart TV,2026-01-02,97,Yes,4
3042,1713,695,Smart TV,2026-03-10,88,No,5
3043,4590,351,Smart TV,2025-08-04,98,Yes,1
3044,4452,207,Tablet,2026-05-03,114,Yes,3
3045,3559,61,Smart TV,2026-06-26,124,Yes,3
3046,4906,194,Smart TV,2026-05-23,44,No,2
3047,1791,729,Tablet,2026-01-05,108,Yes,3
3048,1896,383,Laptop,2026-04-03,103,Yes,5
3049,1481,204,Smart TV,2026-06-09,145,Yes,4
3050,1969,741,Tablet,2026-01-07,108,Yes,2
3051,3093,306,Mobile,2025-08-24,82,No,5
3052,1656,740,Mobile,2026-02-27,95,Yes,5
3053,404,256,Mobile,2026-07-15,104,Yes,3
3054,2756,147,Laptop,2026-04-25,94,Yes,4
3055,1011,520,Tablet,2026-06-25,144,Yes,3
3056,2089,900,Smart TV,2026-06-27,113,Yes,5
3057,1384,35,Smart TV,2025-08-24,121,Yes,4
3058,1318,550,Mobile,2026-06-02,114,Yes,5
3059,677,342,Laptop,2026-05-01,60,No,4
3060,2634,599,Mobile,2025-12-02,102,Yes,4
3061,3078,339,Tablet,2026-03-20,91,Yes,5
3062,370,309,Tablet,2025-08-11,78,No,5
3063,2816,516,Mobile,2025-12-08,108,Yes,3
3064,4058,872,Mobile,2026-06-18,74,No,5
3065,4813,764,Tablet,2025-11-15,97,Yes,5
3066,4120,779,Tablet,2025-11-27,116,Yes,4
3067,3206,761,Mobile,2025-12-26,120,Yes,2
3068,4770,580,Tablet,2025-11-14,85,No,4
3069,2569,120,Smart TV,2026-05-17,89,No,5
3070,612,622,Mobile,2025-11-24,98,Yes,5
3071,2556,567,Tablet,2026-03-20,84,No,4
3072,4683,60,Smart TV,2025-08-03,119,Yes,3
3073,1479,750,Tablet,2026-04-14,114,Yes,5
3074,82,209,Mobile,2026-03-29,117,Yes,4
3075,4294,232,Mobile,2026-06-15,70,No,1
3076,1689,383,Laptop,2025-09-22,146,Yes,4
3077,69,763,Tablet,2025-10-06,100,Yes,3
3078,3121,333,Smart TV,2026-02-14,148,Yes,4
3079,1990,440,Tablet,2026-06-22,140,Yes,3
3080,844,168,Tablet,2026-06-02,80,No,5
3081,3222,738,Tablet,2025-11-09,134,Yes,4
3082,4223,198,Tablet,2025-12-26,112,Yes,4
3083,4019,649,Mobile,2026-04-21,85,No,5
3084,2704,101,Mobile,2025-12-15,87,No,5
3085,550,792,Laptop,2026-02-20,106,Yes,4
3086,1311,174,Mobile,2025-12-24,142,Yes,4
3087,2016,419,Tablet,2026-01-13,108,Yes,4
3088,3169,672,Laptop,2026-06-06,109,Yes,5
3089,4604,304,Laptop,2026-05-25,45,No,4
3090,630,549,Laptop,2025-08-20,87,No,5
3091,741,738,Tablet,2025-09-13,48,No,5
3092,2987,16,Laptop,2026-04-26,153,Yes,5
3093,1883,544,Mobile,2026-01-04,108,Yes,5
3094,1759,162,Tablet,2025-11-29,93,Yes,5
3095,3636,257,Tablet,2026-03-16,92,Yes,3
3096,2847,334,Laptop,2026-03-13,110,Yes,5
3097,1649,258,Laptop,2026-03-26,130,Yes,5
3098,411,515,Mobile,2026-01-06,121,Yes,5
3099,3461,279,Mobile,2025-10-30,82,No,5
3100,2408,324,Mobile,2026-02-06,121,Yes,2
3101,4253,452,Laptop,2025-09-20,70,No,4
3102,266,110,Tablet,2026-04-22,102,Yes,5
